"price","size_sqft","lot_sqft","bedrooms","bathrooms","year_built","year_renovated","renovated","condition","location_quality","dist_center_km","crime_rate","school_rating","has_pool","garage_cars","waterfront"
17461300,1412,3034,4,3.5,2001,2024,"Yes","Excellent","Medium",17.37,39.8,6,"No",1,"No"
9326500,2681,6001,5,3.5,1973,NA,"No","Fair","Medium",12.64,43,7,"Yes",3,"No"
36763500,1145,2924,1,2,2000,2024,"Yes","Excellent","Low",15.95,73.3,7,"Yes",3,"No"
23892700,3060,8947,5,3.5,1994,2016,"Yes","Good","High",7.16,40.5,8,"No",1,"No"
4883300,1488,3684,4,2.5,1990,NA,"No","Good","Medium",19.85,64.9,6,"No",1,"No"
51842700,2820,4401,3,2.5,2009,2016,"Yes","Good","Premium",2.2,17.1,9,"Yes",3,"No"
121552200,2232,7646,4,4,2008,2019,"Yes","Excellent","Premium",5.07,16.3,9,"Yes",3,"No"
57560800,2639,8510,4,2.5,2015,2024,"Yes","Good","Premium",5.75,10.1,9,"Yes",3,"No"
6116000,2758,6837,3,3,1972,NA,"No","Poor","Medium",14.6,50.7,9,"Yes",3,"No"
3074700,1852,2886,2,2,1970,NA,"No","Poor","Medium",22.27,33.9,7,"No",2,"No"
26646300,2481,7947,5,3,2014,NA,"No","Good","Medium",19.69,70.6,6,"Yes",3,"No"
23704200,3219,8069,5,4.5,1990,NA,"No","Good","High",10.27,34.2,7,"Yes",2,"No"
4386300,1394,3427,3,2.5,1950,NA,"No","Fair","Low",23.11,75.3,4,"No",0,"No"
1957400,1180,2956,2,1.5,1986,NA,"No","Fair","Medium",9.51,71.2,8,"No",2,"No"
16168900,2379,3958,5,3,1990,NA,"No","Good","Medium",19.32,39.6,7,"Yes",2,"No"
65106300,3026,7845,4,3,2014,NA,"No","Good","Premium",1.95,14.4,10,"Yes",3,"No"
8330200,1404,4873,4,3.5,1953,NA,"No","Fair","Low",16.55,59.5,6,"No",1,"No"
67754900,4224,15350,5,4.5,2024,2024,"Yes","Good","Premium",1.22,20,9,"Yes",3,"No"
4915800,2091,4525,4,3.5,1983,NA,"No","Good","Medium",24.36,72.6,7,"No",1,"No"
9505300,2573,4537,4,3.5,1992,NA,"No","Fair","High",8.76,35.5,8,"No",3,"No"
81283300,3797,14674,5,4,2005,2024,"Yes","Excellent","High",10.8,29.6,8,"No",3,"No"
157371600,4461,14076,4,3,2019,2024,"Yes","Excellent","Premium",2.29,8.6,9,"Yes",3,"No"
6723800,2051,6353,3,2.5,2002,2012,"Yes","Good","High",5.02,40,7,"No",2,"No"
3338900,1496,2081,3,2.5,1975,NA,"No","Poor","Medium",17.58,25.5,8,"No",1,"No"
14912000,2283,6141,3,2.5,1988,NA,"No","Good","High",3.01,30.5,7,"Yes",3,"No"
20628600,2741,6760,4,3,2008,2024,"Yes","Good","High",7.97,55,9,"No",1,"No"
15595200,2548,5999,4,3,2014,NA,"No","Good","High",8.11,17.5,9,"No",1,"No"
58705200,3484,9899,5,4,2021,2024,"Yes","Good","High",11.53,22.3,8,"Yes",4,"No"
20515600,2111,4650,5,3.5,2003,2011,"Yes","Good","High",10.54,41.6,5,"No",0,"No"
5611600,2184,5006,5,4,1968,NA,"No","Poor","Medium",20.14,40.2,5,"No",0,"No"
29196300,3101,8830,4,2.5,2019,NA,"No","Good","High",6.96,27.9,9,"Yes",3,"No"
9547900,1954,4473,2,2,1996,NA,"No","Good","High",8.35,28.3,7,"No",2,"No"
1422700,2172,5791,3,1.5,1970,NA,"No","Poor","Medium",13.39,43.9,8,"No",1,"No"
4929200,2271,5271,4,3.5,1954,NA,"No","Poor","Low",17.7,84,6,"No",0,"No"
7474700,1585,4028,3,2.5,1931,NA,"No","Fair","Low",16.52,65.8,7,"No",0,"No"
4114500,1871,6029,3,2.5,2010,2024,"Yes","Excellent","Medium",14.66,40.1,6,"No",2,"No"
4664700,1225,2474,4,4.5,1992,NA,"No","Fair","Medium",17.53,65,7,"No",1,"No"
793338500,2827,5509,4,3,2004,2024,"Yes","Excellent","High",11.19,26.7,9,"Yes",4,"No"
10049200,2328,8000,4,2.5,1994,2005,"Yes","Good","Medium",17.21,42.3,7,"No",2,"No"
5155200,1908,5218,4,2.5,1981,NA,"No","Fair","Medium",9.51,59,5,"No",2,"No"
3606400,1779,4141,4,3,1969,NA,"No","Fair","Medium",17.9,61.6,6,"No",0,"No"
36377400,3347,8444,5,3,2021,NA,"No","Good","High",11.27,31.8,8,"Yes",3,"No"
2899800,1926,5425,3,2,1974,NA,"No","Fair","Medium",22.69,70.7,7,"No",0,"No"
30336500,2545,7174,3,4,2019,2024,"Yes","Excellent","High",8.84,32,8,"Yes",2,"No"
27234500,2496,6264,3,3.5,2016,NA,"No","Good","High",11.48,13.5,9,"No",1,"No"
7131700,1323,4829,2,1.5,1966,NA,"No","Poor","Low",30.55,80.7,5,"No",2,"No"
4192200,1449,4405,4,1.5,2000,NA,"No","Fair","High",4.92,33.1,8,"No",0,"No"
6673500,2710,5911,5,4.5,2004,NA,"No","Fair","High",6.71,36.9,8,"No",1,"No"
39787400,4341,14720,4,3,2000,NA,"No","Fair","Premium",5.15,17.4,9,"Yes",2,"No"
9559000,2093,7286,3,3,2013,2024,"Yes","Excellent","Medium",14.64,37.5,8,"No",2,"No"
8399600,1870,4435,2,2,1982,NA,"No","Good","Medium",20.7,52.6,6,"Yes",2,"No"
21031000,2360,4521,5,3.5,1980,NA,"No","Poor","High",10.74,24.2,9,"Yes",3,"No"
113876800,3203,8245,5,4,2020,NA,"No","Good","Premium",5.49,13.8,10,"No",3,"No"
2397200,2178,5713,5,3.5,1975,NA,"No","Poor","Medium",17.05,40.3,6,"No",0,"No"
74513600,2666,7591,5,4.5,2021,2024,"Yes","Excellent","High",3.59,43.8,8,"Yes",2,"No"
4817200,1365,2450,2,2.5,2003,NA,"No","Good","Medium",20.5,75.7,7,"No",1,"No"
5290500,742,2000,2,3,1957,NA,"No","Fair","Low",25.29,78.1,5,"No",0,"No"
18367100,2809,7475,5,3.5,2000,NA,"No","Fair","Medium",24.56,58.2,7,"Yes",4,"No"
20167500,2855,4091,4,3,2022,NA,"No","Fair","High",5.27,28.2,9,"Yes",2,"No"
9465900,1874,3519,2,2.5,1952,NA,"No","Fair","Low",37.39,67.8,3,"No",2,"No"
10566300,2590,6464,5,4.5,1988,NA,"No","Fair","High",4.88,37.6,8,"Yes",3,"No"
11255300,3308,7073,4,3,1987,NA,"No","Fair","High",7.55,29.1,7,"Yes",4,"No"
5250900,1919,5790,2,1.5,1984,NA,"No","Fair","Medium",10.68,40.7,6,"Yes",4,"No"
2301700,959,2007,1,1.5,1971,NA,"No","Poor","Low",39.86,80.9,5,"No",0,"No"
10199700,2758,8263,4,4,2010,2024,"Yes","Good","Medium",9.36,36.7,6,"No",1,"No"
4910100,1118,2348,1,1.5,1930,NA,"No","Poor","Low",24.3,100,4,"Yes",2,"No"
7552900,1996,7266,4,4,1954,NA,"No","Poor","Low",33.28,83,2,"No",1,"No"
2923400,1794,6554,3,2.5,1969,NA,"No","Fair","Medium",17.61,52.6,8,"No",0,"No"
11541400,1715,3154,3,3,1954,NA,"No","Fair","Low",31.49,63.1,3,"Yes",3,"No"
4746600,2500,5885,3,3,1973,NA,"No","Poor","Medium",13.27,37.1,9,"No",1,"No"
76524600,1937,4205,4,3,2018,2024,"Yes","Good","High",10.79,10.3,10,"Yes",2,"No"
8867300,2272,8039,3,2.5,2013,2020,"Yes","Good","Medium",10.41,59.3,9,"No",0,"No"
12381400,792,2270,2,2,2000,2024,"Yes","Good","Low",25.98,86.3,5,"No",1,"No"
10728200,1298,3762,4,3,1993,NA,"No","Fair","Low",33.93,90.9,3,"No",0,"No"
6803700,2554,2188,3,2,2001,NA,"No","Fair","High",11.31,30.7,8,"No",1,"No"
18513100,1923,5229,3,2,2012,2019,"Yes","Excellent","Medium",8.15,47.8,5,"No",2,"No"
5460600,1526,4203,3,3,1971,NA,"No","Fair","Medium",15.98,50.5,6,"Yes",4,"No"
11719400,1549,5112,3,2.5,1985,2009,"Yes","Good","Low",25.53,83.7,5,"No",0,"No"
15588100,2026,3993,3,4.5,1967,NA,"No","Fair","Low",37.31,64.8,4,"No",2,"No"
2929100,1898,5707,2,3,1961,NA,"No","Fair","Medium",14.57,68.9,7,"No",2,"No"
12131500,3075,11139,4,3.5,1997,NA,"No","Fair","High",3.59,27,8,"No",3,"No"
12510400,1481,4285,3,3,1996,NA,"No","Fair","Low",39,67.6,5,"No",2,"No"
12611800,1409,2914,2,2.5,1941,NA,"No","Fair","Low",29.1,73.9,5,"Yes",3,"No"
8800300,1622,2758,3,4,1954,NA,"No","Fair","Low",24.81,73.9,6,"No",1,"No"
6513300,1970,3553,2,2.5,2007,NA,"No","Good","Medium",11.67,52.1,8,"No",1,"No"
5759800,2126,7174,5,5,1984,NA,"No","Fair","Medium",17.64,58.2,8,"No",0,"No"
34888000,2038,5466,5,4.5,1982,2012,"Yes","Good","Medium",14.44,64.8,7,"Yes",2,"No"
4599600,2682,4822,3,3.5,1972,NA,"No","Fair","Medium",24.84,58.1,6,"No",2,"No"
10764400,600,2000,2,2,1993,2011,"Yes","Good","Low",23.54,100,7,"No",0,"No"
1506891700,4553,11306,5,4.5,2015,NA,"No","Good","Premium",5.74,15.2,10,"Yes",4,"No"
7716000,1373,3536,4,3,2005,NA,"No","Good","Medium",9.29,44,6,"No",2,"No"
27139300,1589,2976,3,3,2023,2024,"Yes","Excellent","High",3.84,28.6,8,"No",0,"No"
6592100,1592,4958,3,3.5,1979,NA,"No","Poor","Medium",14.15,39.5,8,"No",1,"No"
18954700,659,2000,3,2,1982,NA,"No","Fair","Low",23.31,78.6,6,"Yes",3,"No"
82665700,3261,4268,5,2,2022,2024,"Yes","Excellent","Premium",2.82,13.6,10,"Yes",4,"No"
89384900,2637,6910,4,1.5,2006,2011,"Yes","Good","Premium",2.3,17.5,9,"Yes",2,"No"
8794800,2065,6509,4,2,2011,NA,"No","Good","High",9.38,26.2,7,"No",1,"No"
4084900,2755,7860,3,3,1973,NA,"No","Fair","Medium",15.56,53.6,8,"No",1,"No"
20035100,2815,6799,4,4,2001,NA,"No","Fair","Medium",18.39,44.8,6,"No",3,"Yes"
13591400,2440,3962,5,5,1984,NA,"No","Good","High",11.25,26,7,"Yes",3,"No"
16347300,2550,3899,4,4,1990,NA,"No","Fair","High",8.7,19.1,8,"Yes",2,"No"
5502800,1790,4853,4,3.5,1960,NA,"No","Fair","Medium",18.8,56.3,6,"No",2,"No"
5395100,1226,3303,4,3,1956,NA,"No","Fair","Low",16.17,100,5,"No",1,"No"
36931900,3375,7117,4,3,2006,NA,"No","Good","High",10.51,26,8,"Yes",3,"No"
43574800,4961,7012,4,3.5,2015,NA,"No","Good","Premium",2.11,0,9,"Yes",2,"No"
7879600,1426,3123,3,3,1980,NA,"No","Poor","Low",36.61,89.8,4,"No",2,"No"
22241700,2144,6328,4,4,2010,2022,"Yes","Excellent","High",9.62,38,8,"Yes",3,"No"
14826000,723,2876,3,3.5,1991,NA,"No","Fair","Low",30.99,76.4,6,"No",0,"No"
40985500,1939,5556,2,2,1966,1976,"Yes","Excellent","Low",22.09,59.2,3,"Yes",2,"No"
5575600,1023,2132,1,1.5,1956,NA,"No","Poor","Low",30.58,59.5,6,"No",2,"No"
6703000,1675,5334,3,2.5,1979,NA,"No","Poor","Medium",11.59,52.1,8,"Yes",3,"No"
9554600,1154,4008,3,2.5,1987,NA,"No","Fair","Low",23.7,55.8,7,"Yes",3,"No"
734804500,3052,4550,5,3.5,2009,2024,"Yes","Good","Premium",4.12,14.6,10,"Yes",2,"Yes"
17255700,2394,7725,3,2,2016,NA,"No","Good","High",10.88,38.6,8,"No",1,"No"
27588500,2027,4405,3,3,2003,2016,"Yes","Good","Medium",10.35,58.3,8,"Yes",3,"No"
81484900,3389,6963,6,3.5,2023,NA,"No","Good","Premium",3.74,9.3,10,"Yes",3,"No"
43182500,2562,6751,5,3.5,1985,NA,"No","Fair","High",6.81,15.1,8,"Yes",4,"No"
248017000,3823,9950,5,4.5,2013,2021,"Yes","Excellent","High",9.06,35.8,8,"Yes",3,"No"
5940400,1980,2260,3,3,2014,NA,"No","Fair","Medium",9.05,57,6,"No",1,"No"
53199900,2946,7705,3,3.5,2005,NA,"No","Fair","Premium",3.22,20.7,10,"Yes",3,"No"
20082000,2006,4580,5,4.5,2005,NA,"No","Fair","High",9.88,46.9,7,"No",2,"No"
12536600,1182,2910,3,2.5,1985,NA,"No","Fair","Medium",18.37,64.2,6,"Yes",3,"No"
5897200,2069,4438,5,3.5,1968,NA,"No","Fair","Medium",10.49,27.2,6,"No",0,"No"
27792200,2577,5363,4,2.5,2023,NA,"No","Good","High",5.48,16.4,7,"No",1,"No"
245547800,3313,5641,4,4,2012,2024,"Yes","Good","Premium",5.08,9.2,9,"Yes",2,"No"
4456600,746,2000,1,1.5,1950,NA,"No","Fair","Low",29.01,71.7,4,"No",2,"No"
63730600,3480,8571,6,4,1997,NA,"No","Fair","Premium",5.63,13.2,10,"Yes",3,"No"
60894100,4453,8986,5,5,2003,NA,"No","Good","Premium",1.78,0,8,"Yes",3,"No"
4835500,1753,2586,3,3,1934,NA,"No","Fair","Low",33.01,75.8,3,"No",1,"No"
68231300,1443,3973,4,3.5,1987,2012,"Yes","Good","Low",34.02,100,7,"No",2,"No"
7251200,1589,3252,2,2.5,1933,NA,"No","Fair","Low",28.21,93.4,6,"No",1,"No"
8273100,728,3265,3,2,1986,1996,"Yes","Excellent","Low",20.48,92.9,6,"No",0,"No"
20323300,2604,6593,3,2.5,2002,NA,"No","Good","Premium",3.6,8.6,9,"Yes",4,"No"
44175100,3002,7430,6,4,2013,NA,"No","Fair","High",3.58,28.5,8,"Yes",3,"No"
3841100,2122,6129,4,3.5,1984,NA,"No","Fair","Medium",22.46,57.1,6,"No",0,"No"
192850700,3973,7261,5,3.5,2020,2024,"Yes","Good","Premium",2.52,19.2,9,"Yes",3,"No"
1373800,1087,2925,1,1,1979,NA,"No","Fair","Medium",10.28,48.8,8,"No",1,"No"
2194900,1970,5446,2,2.5,1973,NA,"No","Fair","Medium",9.68,61.5,8,"No",0,"No"
263447700,2036,4410,4,3.5,1950,1961,"Yes","Excellent","Low",22.25,62.3,6,"Yes",3,"No"
141806300,3087,7290,4,3.5,1999,2010,"Yes","Excellent","High",9.48,38.8,8,"Yes",3,"No"
4243300,896,3625,2,2.5,1960,NA,"No","Fair","Low",24.49,62.1,5,"No",2,"No"
24011000,2018,3890,4,3,1996,2016,"Yes","Excellent","High",8.26,21.8,10,"Yes",2,"No"
20157500,2218,5941,4,2.5,2004,2024,"Yes","Excellent","High",3.94,34,7,"No",0,"No"
30802300,2763,6317,3,3,2002,2008,"Yes","Excellent","Medium",17.42,60,5,"Yes",2,"No"
2353900,1931,6213,3,2,1998,NA,"No","Fair","Medium",9.36,46.1,6,"No",1,"No"
90170300,3079,7524,6,4.5,1999,2024,"Yes","Excellent","Premium",1.06,16.2,10,"Yes",3,"No"
10168400,2786,6393,3,3,1964,1978,"Yes","Good","Medium",13.93,52.6,6,"No",1,"No"
26427500,4158,11646,5,4,2008,NA,"No","Fair","Premium",2.58,13.4,10,"Yes",2,"No"
4907600,1917,2622,2,1,1941,NA,"No","Fair","Low",22.75,72.5,5,"No",1,"No"
16449100,1690,3854,2,2,1977,NA,"No","Fair","Low",26.53,65.3,6,"No",2,"No"
10116300,2389,2000,5,3,1970,NA,"No","Fair","Medium",17.08,33.6,6,"Yes",2,"No"
4927300,2108,4743,5,2.5,1967,NA,"No","Fair","Medium",17.26,42.4,5,"No",1,"No"
10781500,1302,2975,4,3,1986,NA,"No","Good","Medium",21.63,31.6,8,"No",1,"No"
34397000,1531,3549,4,3,1972,1981,"Yes","Excellent","Medium",15.06,67.4,5,"Yes",3,"No"
479785300,3516,9142,6,3.5,2003,2015,"Yes","Excellent","Premium",4.78,9.6,9,"Yes",2,"No"
5800700,1438,4605,4,3.5,1997,NA,"No","Fair","Medium",22.09,53.1,7,"No",0,"No"
806333000,4253,13143,5,4,2018,2024,"Yes","Excellent","Premium",4.08,22.2,10,"Yes",3,"No"
4498700,1874,4038,2,2.5,2008,NA,"No","Good","Medium",15.87,65,8,"No",2,"No"
4730100,772,2000,2,1.5,1980,NA,"No","Fair","Low",30.34,81.5,4,"No",0,"No"
4217400,1753,3882,2,1.5,2007,NA,"No","Fair","Medium",24.96,43.3,6,"No",2,"No"
4932200,1358,2823,3,1.5,1941,NA,"No","Poor","Low",24.75,84.4,6,"No",1,"No"
982247100,3353,11307,6,5,2016,2024,"Yes","Excellent","Premium",4.7,15.3,10,"Yes",4,"No"
15834700,1483,5440,4,2.5,1992,NA,"No","Good","Low",38.6,93.8,7,"No",1,"No"
20312300,1501,2771,2,3,1985,NA,"No","Fair","Low",35.18,76.6,4,"No",2,"No"
121142000,3948,4243,4,3,2020,2024,"Yes","Excellent","Premium",2.15,17.3,9,"Yes",3,"No"
92814400,3115,6065,4,3.5,2010,NA,"No","Good","Premium",3.97,6.8,9,"Yes",4,"No"
9047300,1411,3843,4,3,2002,2008,"Yes","Excellent","Medium",11.71,60.6,5,"No",2,"No"
4928300,2267,4459,5,3,1986,NA,"No","Fair","Medium",15.57,49.6,6,"No",1,"No"
8582300,2226,3701,5,3.5,1999,NA,"No","Fair","Medium",15.58,56.8,8,"Yes",3,"No"
23719900,2086,4871,5,4,2006,2024,"Yes","Good","Medium",23.78,37.2,8,"No",2,"No"
3714500,911,2000,2,2,1957,NA,"No","Poor","Low",20.3,83.2,3,"No",0,"No"
4923700,1082,2349,2,1.5,1958,NA,"No","Fair","Low",24.23,81.5,5,"No",2,"No"
2893700,1897,4110,2,1.5,1966,NA,"No","Poor","Medium",10.86,40,4,"Yes",3,"No"
4968300,1448,3212,3,3,2000,NA,"No","Fair","Medium",21.69,40.4,7,"No",1,"No"
13190800,1130,2404,3,2.5,1981,1993,"Yes","Good","Low",19.29,59.5,7,"No",0,"No"
20765100,1042,2063,3,2.5,1978,NA,"No","Fair","Low",37.89,85.5,6,"No",2,"No"
2152200,1965,3393,3,3.5,1995,NA,"No","Fair","Medium",13.99,38.1,5,"No",0,"No"
49621700,3088,6235,6,5,2006,2024,"Yes","Excellent","High",7.9,40.7,9,"No",2,"No"
8291300,2205,4963,3,2.5,1985,NA,"No","Fair","High",11.52,21.3,8,"Yes",2,"No"
3973500,1201,2584,4,3.5,1960,NA,"No","Fair","Low",30.98,80.6,4,"No",0,"No"
6832800,1853,3613,4,3,1935,NA,"No","Fair","Low",24.25,86.5,5,"No",0,"No"
31809700,2770,5410,5,4,2011,2024,"Yes","Good","High",9.72,36.5,8,"Yes",2,"No"
3129800,1980,5660,2,2,1966,NA,"No","Fair","Medium",17.43,68.2,8,"No",1,"No"
12233700,2380,6689,3,3,1981,NA,"No","Good","High",5.29,21.8,8,"No",1,"No"
19357000,1508,4886,3,3,2001,NA,"No","Good","High",9.69,31.1,10,"No",2,"No"
64073500,2513,7361,5,4,2017,2024,"Yes","Good","High",8.23,22.6,8,"No",1,"No"
3573500,2240,4799,3,2,1979,NA,"No","Fair","Medium",10.9,65,6,"Yes",2,"No"
11355100,1184,3317,2,3,1987,NA,"No","Fair","Low",35.63,77.9,4,"No",1,"No"
9792100,1240,2000,2,2.5,1971,1986,"Yes","Excellent","Medium",20.9,43.6,7,"No",2,"No"
4606500,1959,4994,2,2,1972,NA,"No","Poor","Medium",8.31,54,9,"Yes",3,"No"
498469600,3280,6822,5,4,2015,2024,"Yes","Excellent","Premium",2.81,5.5,9,"Yes",3,"No"
17887800,1137,2345,3,2,1978,2004,"Yes","Excellent","Medium",11.74,45.1,8,"Yes",3,"No"
5944000,1410,5308,3,2,1930,NA,"No","Poor","Low",20.14,74.5,4,"No",1,"No"
3706000,1118,3811,2,1.5,1946,NA,"No","Poor","Low",34.78,87,5,"No",2,"No"
30159000,1811,5723,2,3,1999,2008,"Yes","Excellent","Medium",12.41,69.8,7,"No",2,"Yes"
5425500,1053,3924,1,2,1988,NA,"No","Fair","Low",28.22,63.2,5,"No",1,"No"
4412300,2140,5484,4,4,1977,NA,"No","Poor","Medium",12.55,59.2,8,"No",2,"No"
33718800,1759,6020,4,3.5,2003,NA,"No","Good","High",11.72,28.8,8,"Yes",3,"No"
81364300,4359,14851,4,2.5,2021,NA,"No","Good","Premium",5.98,15,10,"Yes",3,"No"
4462700,1450,5383,3,2.5,1953,NA,"No","Fair","Low",36.17,62.8,7,"No",0,"No"
3751400,1388,2000,3,1.5,1999,NA,"No","Fair","High",5.16,17.6,8,"No",2,"No"
99916400,4186,12693,5,4.5,2015,NA,"No","Good","Premium",1.46,16,9,"Yes",3,"Yes"
1381700,2224,4791,3,1,1970,NA,"No","Fair","Medium",8.14,45.4,5,"No",1,"No"
29832800,1519,5100,3,3,2002,NA,"No","Good","Medium",21.69,47.3,8,"Yes",4,"No"
9926800,1160,4089,2,2,1944,NA,"No","Poor","Low",35.45,76.1,7,"Yes",3,"No"
47501800,2828,6642,4,4.5,2008,NA,"No","Good","High",7.04,47.1,10,"No",2,"No"
4935700,1215,3138,3,2.5,1978,NA,"No","Poor","Low",19.39,80.2,5,"No",1,"No"
28112500,1742,5705,4,3.5,1971,1990,"Yes","Excellent","Medium",11.4,28.7,6,"No",1,"No"
10243500,1281,2959,2,3,2015,2024,"Yes","Good","Medium",22.64,61.2,6,"No",2,"No"
25006700,2964,5841,4,3,2023,2024,"Yes","Excellent","High",8.01,34.6,9,"Yes",3,"No"
127042100,4206,10983,4,3.5,2019,NA,"No","Good","Premium",1.19,13.1,9,"Yes",2,"No"
4102100,1813,4200,4,3.5,1968,NA,"No","Fair","Medium",10.69,29.6,7,"No",0,"No"
11123600,2459,4263,5,3,1980,NA,"No","Fair","High",5.67,41.1,9,"No",0,"No"
55256100,2215,8053,5,4.5,2009,2024,"Yes","Good","High",7.66,19.8,8,"Yes",4,"No"
18237400,2480,6780,3,3.5,2007,2024,"Yes","Good","Medium",22.91,60.4,9,"Yes",3,"No"
11089700,2012,3926,4,4.5,1985,NA,"No","Fair","Medium",20.72,27.9,7,"No",1,"No"
1876700,1892,6292,3,3.5,1978,NA,"No","Poor","Medium",9.39,54.5,6,"No",0,"No"
18070800,2797,6790,4,4,2001,2010,"Yes","Good","Medium",11.24,58.5,9,"Yes",3,"No"
11320500,883,2967,3,3,1965,1985,"Yes","Good","Low",38.59,76.7,6,"No",0,"No"
31994500,2944,4906,5,4,1993,2006,"Yes","Good","High",7.26,10,7,"No",3,"No"
6469600,2104,5820,3,3,1969,NA,"No","Fair","Medium",14.21,34.6,6,"Yes",2,"No"
17939500,2097,6173,4,3.5,2010,NA,"No","Fair","Medium",23.91,49.6,7,"Yes",3,"No"
6040000,1431,3498,2,2.5,1967,NA,"No","Poor","Low",16.63,83.3,6,"No",2,"No"
8898000,1585,2803,2,2,1987,2010,"Yes","Excellent","High",3.6,38,9,"No",1,"No"
2368300,1266,2438,4,3,1974,NA,"No","Poor","Medium",22.35,36.2,4,"No",2,"No"
12189700,1528,2727,4,4,1998,NA,"No","Good","Medium",19.75,46.7,9,"No",2,"No"
5288700,2438,6707,4,3,1984,NA,"No","Fair","Medium",11.97,51.1,5,"No",1,"No"
7454600,2414,6365,3,3,2001,NA,"No","Fair","High",7.05,21.2,9,"No",0,"No"
9356300,1716,2818,2,2,2007,NA,"No","Good","Medium",24.52,85.5,6,"Yes",3,"No"
20152100,2580,5068,3,2,2001,NA,"No","Good","High",4.94,38.4,6,"Yes",3,"No"
18202300,2169,4834,5,4,1988,2005,"Yes","Good","High",5.05,28.1,10,"Yes",4,"No"
8472200,1331,4455,2,1.5,1992,NA,"No","Fair","Low",26.48,53,7,"No",0,"No"
1671400,1662,5962,3,2,1970,NA,"No","Poor","Medium",9.61,28.9,7,"No",1,"No"
10248800,2417,6944,5,4.5,1991,2021,"Yes","Good","High",8.99,27.7,8,"No",1,"No"
7805000,810,2138,3,2.5,1954,NA,"No","Poor","Low",19.61,86.7,6,"No",1,"No"
67609500,931,3315,2,2.5,1992,2009,"Yes","Good","Low",24.84,64.3,4,"Yes",4,"No"
27092700,2269,6513,5,4.5,2008,NA,"No","Good","Medium",15.8,39.8,5,"Yes",3,"No"
48208700,1943,5463,4,4.5,1982,1988,"Yes","Excellent","High",5.07,18.3,8,"No",2,"No"
15745900,1111,2000,1,1,1983,2006,"Yes","Good","Low",24.07,82,6,"No",2,"No"
3285300,1076,2000,1,1.5,1966,NA,"No","Poor","Low",29.33,44.5,4,"No",1,"No"
5360400,1615,3546,4,3,1973,NA,"No","Fair","Medium",19.9,63,8,"Yes",2,"No"
22278100,2647,3323,4,3,2009,NA,"No","Good","High",5.36,18.1,9,"Yes",3,"No"
20420500,3121,11965,4,3,2013,NA,"No","Good","High",9.89,20,9,"No",1,"No"
31771900,3784,7190,6,4,2003,2023,"Yes","Excellent","High",7.2,41.6,7,"No",2,"No"
2768200,600,2000,2,2.5,1980,NA,"No","Fair","Medium",24.46,20.4,6,"No",1,"No"
8975800,1844,5078,3,2.5,2018,2024,"Yes","Good","High",6.8,12,9,"No",0,"No"
6625300,1010,2000,2,3.5,1950,NA,"No","Poor","Low",38.95,53.7,5,"No",0,"No"
3561300,1639,4097,2,2,1969,NA,"No","Fair","Medium",13.84,44.1,4,"Yes",3,"No"
15663500,795,2000,1,2,1995,2023,"Yes","Excellent","Low",39.43,85.4,4,"No",1,"No"
10165300,2090,6296,5,5.5,1979,NA,"No","Fair","Medium",14.49,40.3,5,"No",0,"No"
17749800,2132,5653,4,3.5,1996,2009,"Yes","Excellent","Medium",23.97,54.8,7,"No",2,"No"
17481200,1897,3728,4,3.5,1997,NA,"No","Fair","Medium",10.79,56.3,8,"Yes",3,"No"
255787200,3124,8103,5,5,2020,2024,"Yes","Excellent","Premium",3.21,28,9,"Yes",3,"No"
68789100,653,2043,3,2.5,1947,1972,"Yes","Excellent","Low",35.74,78.1,5,"No",1,"No"
2872900,1670,3761,3,3,1985,NA,"No","Good","Medium",20.17,69.3,5,"No",2,"No"
12322200,1363,4018,4,2.5,1971,NA,"No","Fair","Low",28.91,85.9,5,"No",2,"No"
31429800,2252,3103,4,4,1969,1998,"Yes","Good","Medium",22.4,34.9,7,"No",0,"No"
12667100,1883,6171,4,3,2013,2024,"Yes","Excellent","Medium",22.1,36,7,"No",2,"No"
3484100,714,2000,1,1,2011,NA,"No","Good","Medium",11.48,52,8,"No",2,"No"
18781700,3806,11006,5,2.5,2020,2024,"Yes","Good","High",8.61,27.7,9,"No",1,"No"
179077700,3432,7701,5,3.5,2022,NA,"No","Good","Premium",1.76,35.6,10,"Yes",3,"No"
2302500,900,2113,1,1.5,1957,NA,"No","Fair","Low",17.2,59.6,3,"No",0,"No"
5277000,1808,2177,3,2.5,1994,NA,"No","Good","Medium",11.52,39,5,"No",2,"No"
4746500,2091,5073,5,4,1999,NA,"No","Good","Medium",16.8,66.3,5,"No",0,"No"
7242500,2093,5265,5,4.5,1972,NA,"No","Fair","Medium",10.87,51,6,"Yes",3,"No"
24111400,2154,4715,5,4,2004,NA,"No","Good","High",3.65,28.4,7,"Yes",3,"No"
1698300,1531,4111,2,2.5,1988,NA,"No","Fair","Medium",20.3,55.1,7,"No",0,"No"
154558200,3053,5953,5,4.5,1997,2005,"Yes","Excellent","High",3.66,45.5,10,"Yes",4,"No"
2855000,2139,5231,3,2,1966,NA,"No","Poor","Medium",15.93,57,7,"No",1,"No"
6950600,1541,2000,4,3,1984,NA,"No","Good","Medium",13.71,27.2,6,"No",2,"No"
132044700,4309,11805,5,3.5,1998,2009,"Yes","Excellent","Premium",4,12.3,9,"Yes",4,"Yes"
